date,scheme_code,scheme_name,scheme_category,fund_house,nav
2026-01-21,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,664.4
2026-01-22,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,668.808
2026-01-23,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,661.692
2026-01-24,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,661.692
2026-01-25,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,661.692
2026-01-26,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,661.692
2026-01-27,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,664.485
2026-01-28,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,670.404
2026-01-29,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,671.835
2026-01-30,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,670.843
2026-01-31,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,670.843
2026-02-01,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,670.843
2026-02-02,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,664.956
2026-02-03,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,681.396
2026-02-04,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,682.476
2026-02-05,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,679.234
2026-02-06,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.518
2026-02-07,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.518
2026-02-08,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.518
2026-02-09,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,687.158
2026-02-10,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,690.116
2026-02-11,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,690.774
2026-02-12,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,687.418
2026-02-13,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.03
2026-02-14,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.03
2026-02-15,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.03
2026-02-16,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,683.778
2026-02-17,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,685.555
2026-02-18,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,688.528
2026-02-19,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,677.967
2026-02-20,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.505
2026-02-21,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.505
2026-02-22,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,680.505
2026-02-23,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,684.574
2026-02-24,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,678.962
2026-02-25,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,681.818
2026-02-26,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,683.271
2026-02-27,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,674.603
2026-02-28,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,674.603
2026-03-01,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,674.603
2026-03-02,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,665.612
2026-03-03,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,665.612
2026-03-04,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,654.351
2026-03-05,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,662.423
2026-03-06,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,655.699
2026-03-07,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,655.699
2026-03-08,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,655.699
2026-03-09,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,643.136
2026-03-10,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,650.163
2026-03-11,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,640.196
2026-03-12,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.835
2026-03-13,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,619.964
2026-03-14,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,619.964
2026-03-15,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,619.964
2026-03-16,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,624.79
2026-03-17,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,629.728
2026-03-18,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.121
2026-03-19,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,614.748
2026-03-20,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,617.873
2026-03-21,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,617.873
2026-03-22,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,617.873
2026-03-23,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,601.193
2026-03-24,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,612.886
2026-03-25,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,623.675
2026-03-26,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,623.675
2026-03-27,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,610.278
2026-03-28,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,610.278
2026-03-29,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,610.278
2026-03-30,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,596.736
2026-03-31,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,596.73
2026-04-01,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,606.205
2026-04-02,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,606.911
2026-04-03,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,606.911
2026-04-04,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,606.911
2026-04-05,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,606.911
2026-04-06,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,613.807
2026-04-07,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,618.109
2026-04-08,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,641.4
2026-04-09,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,636.625
2026-04-10,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.05
2026-04-11,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.05
2026-04-12,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.05
2026-04-13,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,638.835
2026-04-14,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,638.835
2026-04-15,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,649.363
2026-04-16,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,649.46
2026-04-17,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,653.908
2026-04-18,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,653.908
2026-04-19,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,653.908
2026-04-20,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,654.405
2026-04-21,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,659.595
2026-04-22,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,656.733
2026-04-23,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,650.893
2026-04-24,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,643.188
2026-04-25,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,643.188
2026-04-26,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,643.188
2026-04-27,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,648.811
2026-04-28,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,645.237
2026-04-29,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,648.24
2026-04-30,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,642.302
2026-05-01,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,642.302
2026-05-02,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,642.302
2026-05-03,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,642.302
2026-05-04,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,645.481
2026-05-05,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.377
2026-05-06,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,652.459
2026-05-07,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,653.412
2026-05-08,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,648.903
2026-05-09,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,648.903
2026-05-10,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,648.903
2026-05-11,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,638.425
2026-05-12,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,627.119
2026-05-13,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,627.816
2026-05-14,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,634.242
2026-05-15,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.386
2026-05-16,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.386
2026-05-17,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.386
2026-05-18,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,632.342
2026-05-19,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,632.739
2026-05-20,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.842
2026-05-21,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,633.951
2026-05-22,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.6
2026-05-23,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.6
2026-05-24,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.6
2026-05-25,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,643.921
2026-05-26,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,641.711
2026-05-27,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.204
2026-05-28,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,644.204
2026-05-29,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.185
2026-05-30,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.185
2026-05-31,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,635.185
2026-06-01,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,630.26
2026-06-02,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,631.961
2026-06-03,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,630.006
2026-06-04,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,629.989
2026-06-05,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,630.345
2026-06-06,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,630.345
2026-06-07,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,630.345
2026-06-08,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,623.41
2026-06-09,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,628.547
2026-06-10,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,626.836
2026-06-11,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,624.414
2026-06-12,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,637.88
2026-06-13,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,637.88
2026-06-14,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,637.88
2026-06-15,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,645.075
2026-06-16,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,647.646
2026-06-17,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,650.764
2026-06-18,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,653.206
2026-06-19,120152,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme - Large Cap Fund,Kotak Mahindra Mutual Fund,650.601
2013-01-02,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.28
2013-01-03,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.32
2013-01-04,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.35
2013-01-05,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.35
2013-01-06,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.35
2013-01-07,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.28
2013-01-08,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.34
2013-01-09,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.28
2013-01-10,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.29
2013-01-11,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.25
2013-01-12,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.25
2013-01-13,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.25
2013-01-14,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.37
2013-01-15,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.41
2013-01-16,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.28
2013-01-17,120465,Axis Large Cap Fund - Direct Plan - Growth,Equity Scheme - Large Cap Fund,Axis Mutual Fund,12.33
